descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T3 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '145m²', 'ÁREA BRUTA': '151m²', 'ANO DE CONSTRUÇÃO': '2023', 'LICENÇA DE HABITAÇÃO': 'NUD/319054/2023/CMP', 'REFERÊNCIA': 'CasaSAPO_JF-4339(18)', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '209', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Sala(s): 1', 'Total quarto(s): 3', 'Casa de banho de serviço: 1', 'Casa de Banho Privativa: 1', 'Corredor: 1', 'Cozinha(s): 1', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Lavandaria: 1', 'Número de pisos: 1', 'Outra(s) Sala(s): 1', 'Sala(s) de Jantar: 1', 'Suite(s): 1', 'Varandas: 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Distância do Mar: 6km', 'Escola', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Posto de Combustível', 'Transportes Públicos', 'Vista para Cidade', 'Zona Comercial'], 'equipamentos': ['Água Quente Solar', 'Caixilharia corte térmico', 'Caldeira', 'Combinado', 'Detector de Incêndio', 'Elevador: 2', 'Estores Electricos', 'Exaustor', 'Forno', 'Gás Canalizado', 'Isolamento Acústico', 'Isolamento Térmico', 'Microondas', 'Painéis Solares', 'Piso Radiante: hidráulico', 'Placa de Indução', 'Poliban/Base de Duche: 2', 'Porta Alta Segurança', 'Porta Blindada', 'Porta Corta Fogo', 'Roupeiros: 4', 'Termoacumulador', 'Video Porteiro: 1', 'Vidros Duplos: 5'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Piso: 6', 'Conservação: Excelente', 'Fim da construção: 2023-05-23'], 'areas': ['Área Bruta: 151.00', 'Área Útil: 145.00'], 'infraestruturas': ['Acesso Mobilidade Reduzida']};{'lat': '41.15707', 'long': '-8.62482'};https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-31b21b58-b94d-11ee-a0d2-060000000053.html;680.000 €;Paulo Sérgio Propriedades
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '117m²', 'ÁREA BRUTA': '140m²', 'REFERÊNCIA': 'CasaSAPO_16150A-p', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 139', 'CLIQUES': '20', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'areas': ['Área Bruta: 140.24', 'Área Útil: 117.52'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.1593793998', 'long': '-8.6439274775'};https://casa.sapo.pt/comprar-apartamento-t2-porto-ramalde-eba840a3-9de8-11f0-8add-060000000054.html;1.050.000 €;A Predial Liz - Sociedade Mediação Imobiliária, Lda
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '51m²', 'ÁREA BRUTA': '51m²', 'REFERÊNCIA': 'CasaSAPO_147357', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '104', 'CLIQUES': '12', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1'], 'areas': ['Área Útil: 51.00', 'Área Bruta: 51.00']};{'lat': '41.14336', 'long': '-8.611704'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-7fd9cee6-a0af-11f0-8359-060000000051.html;658.000 €;IAD PORTUGAL
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '71m²', 'ÁREA BRUTA': '76m²', 'REFERÊNCIA': 'CasaSAPO_ZMPT561375', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '346', 'CLIQUES': '40', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Número de pisos: 1', 'Total quarto(s): 1'], 'areas': ['Área Útil: 71.00', 'Área Bruta: 76.00']};{'lat': '41.1810505496', 'long': '-8.5842555831'};https://casa.sapo.pt/comprar-apartamento-t1-porto-paranhos-66f633b4-6eae-11ee-adb9-060000000054.html;304.836 €;Zomeit
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '94m²', 'ÁREA BRUTA': '112m²', 'ANO DE CONSTRUÇÃO': '2003', 'REFERÊNCIA': 'CasaSAPO_IMO-115469', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '205', 'CLIQUES': '53', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Corredor', 'Cozinha(s)', 'Despensa(s)', 'Hall de Entrada', 'Lavandaria', 'Open Space', 'Sala(s): 1', 'Total quarto(s): 3'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Banco', 'Centro Comercial', 'Escola', 'Espaços Verdes', 'Estação Rodoviária', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Mercado', 'Perto da praia', 'Posto de Combustível', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Aquecimento Central', 'Carregamento eléctrico de veículos', 'Elevador', 'Porta Alta Segurança', 'Porta Blindada', 'Roupeiros', 'Roupeiros embutidos', 'Video Porteiro'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural', 'Saudável'], 'extras': ['Conservação: Excelente', 'Fim da construção: 2003-01-15'], 'areas': ['Área Bruta: 112.00', 'Área Útil: 94.00'], 'infraestruturas': ['Estacionamento Interior: 2']};{'lat': '41.158885117', 'long': '-8.6702265616'};https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-65431f9b-a8ea-11f0-b3d3-060000000057.html;"545.000 €
555.000 €
-1,8%";imovendo
Apartamento T3 Duplex para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '237m²', 'ÁREA BRUTA': '402m²', 'REFERÊNCIA': 'CasaSAPO_SAVPRT15520_PQ_B2.1', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '215', 'CLIQUES': '13', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço', 'Casa de Banho Privativa', 'Casa(s) de Banho: 4', 'Cozinha(s)', 'Hall de Entrada', 'Hall de Quartos', 'Lavandaria', 'Número de pisos: 2', 'Sala(s): 1', 'Suite(s)', 'Total quarto(s): 3', 'Varandas'], 'zona-envolvente': ['Farmácia', 'Transportes Públicos'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Bomba de calor', 'Combinado', 'Detector de Incêndio', 'Detector de Inundação', 'Domótica', 'Elevador', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Máquina de Lavar Louça', 'Microondas', 'Piso Radiante: elétrico', 'Placa de Indução', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 402.09', 'Área Bruta Privativa: 237.08', 'Área Terraço: 142.66', 'Área Útil: 237.08', 'Área Varanda: 22.35'], 'infraestruturas': ['Arrecadação: 1', 'Garagem: 3', 'Piscina', 'Piscina Privada: Exterior', 'Terraço']};{'lat': '41.164509', 'long': '-8.670305'};https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-boavista-(aldoar)-ceb9ca47-9ac2-11f0-b6a1-060000000058.html;2.450.000 €;Savills Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '78m²', 'ÁREA BRUTA': '78m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_5969', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '662', 'CLIQUES': '14', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Lavandaria', 'Número de pisos: 8', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Orientação Solar: Poente', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado', 'Domótica', 'Elevador', 'Exaustor', 'Forno', 'Frigorífico', 'Máquina de Lavar Louça', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Conservação: Excelente', 'Fim da construção: 2026-03-31', 'Inicio da construção: 2023-01-02', 'Piso: 2'], 'areas': ['Área Bruta: 78.36', 'Área Útil: 78.36'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1607455', 'long': '-8.5848139'};https://casa.sapo.pt/comprar-apartamento-t2-porto-bonfim-antas-9c72351a-8085-11ed-adb9-060000000054.html;380.640 €;Imobiliária Pedro Ramos Pinto
Apartamento T2+1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '99m²', 'ÁREA BRUTA': '114m²', 'REFERÊNCIA': 'CasaSAPO_APA_222_J', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '8', 'CLIQUES': '1', 'PUBLICADO EM': '11/12/2025'};{'divisoes': ['Casa de banho de serviço', 'Casa(s) de Banho: 2', 'Cozinha(s)', 'Escritório(s)', 'Hall de Entrada', 'Sala(s): 1', 'Suite(s)', 'Total quarto(s): 2', 'Total quarto(s) interiores: 1', 'Varandas: 1'], 'zona-envolvente': ['Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Distância metro', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador', 'Porta Alta Segurança', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 4'], 'areas': ['Área de Quarto: 15.80', 'Área de Quarto: 11.10', 'Área quarto(s) interiores: 5.20', 'Área de Casa de Banho: 5.30', 'Área de Casa de Banho: 3.20', 'Área de Sala: 25.30', 'Área Bruta: 114.00', 'Área Útil: 99.00']};{'lat': '41.1527720317', 'long': '-8.6151283039'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-rua-da-torrinha-ece0f6fa-d6a7-11f0-b3d3-060000000057.html;700.000 €;Paula Santos | Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '96m²', 'ÁREA BRUTA': '129m²', 'REFERÊNCIA': 'CasaSAPO_IMO_927', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '113', 'CLIQUES': '15', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Número de pisos: 5', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Centro da Cidade', 'Escola', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'areas': ['Área Bruta: 129.45', 'Área Útil: 96.00']};{'lat': '41.1567048425', 'long': '-8.6161433125'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-fcf39a0c-0f0a-11f0-a463-060000000052.html;432.000 €;ImoAdvisors
Apartamento T1 para comprar no Porto;{'ESTADO': 'Recuperado', 'ÁREA ÚTIL': '51m²', 'REFERÊNCIA': 'CasaSAPO_RL-220-96', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '4 402', 'CLIQUES': '943', 'PARTILHAS': '4', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Sala(s): 1', 'Total quarto(s): 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'extras': ['Conservação: Excelente', 'Piso: 1'], 'areas': ['Área Útil: 51.00']};{'lat': '41.1643365735', 'long': '-8.6210215126'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-f81a641c-b530-11ee-adb9-060000000054.html;"180.000 €
198.700 €
-9,41%";Reallar
Apartamento T0+1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '54m²', 'REFERÊNCIA': 'CasaSAPO_BLO_340_A', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '112', 'CLIQUES': '8', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): Não', 'Total quarto(s) interiores: 1'], 'zona-envolvente': ['Centro da Cidade', 'Espaços Verdes', 'Farmácia'], 'extras': ['Conservação: Excelente'], 'areas': ['Área Útil: 54.00']};{'lat': '41.1586733718', 'long': '-8.6072615832'};https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-a3086820-4b9f-11f0-a463-060000000052.html;235.000 €;Tranquildiscovery
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '78m²', 'ÁREA BRUTA': '79m²', 'ANO DE CONSTRUÇÃO': '2027', 'REFERÊNCIA': 'CasaSAPO_ZMPT575018', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '168', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Número de pisos: 1', 'Total quarto(s): 1'], 'extras': ['Fim da construção: 2027-01-01'], 'areas': ['Área Útil: 78.00', 'Área Bruta: 79.00']};{'lat': '41.1720946003', 'long': '-8.5915149585'};https://casa.sapo.pt/comprar-apartamento-t1-porto-paranhos-678ab2a6-0252-11f0-8add-060000000054.html;314.000 €;Zomeit
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '80m²', 'ÁREA BRUTA': '107m²', 'LICENÇA DE HABITAÇÃO': '00/00', 'REFERÊNCIA': 'CasaSAPO_PRED-468', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '201', 'CLIQUES': '29', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 2', 'Casa(s) de Banho: 2', 'Sala(s): 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia'], 'equipamentos': ['Elevador'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 107.50', 'Área Útil: 80.00']};{'lat': '41.1699009403', 'long': '-8.6198118491'};https://casa.sapo.pt/comprar-apartamento-t2-porto-paranhos-eed44389-c678-11ee-a521-060000000056.html;368.369 €;Pred, Unipessoal Lda
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '99m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_125511099-68', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '157', 'CLIQUES': '12', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Número de pisos: 1', 'Total quarto(s): 3'], 'extras': ['Fim da construção: 2026-01-01'], 'areas': ['Área Bruta: 99.00', 'Área de Terreno: 120.00']};{'lat': '41.16791', 'long': '-8.618562'};https://casa.sapo.pt/comprar-apartamento-t3-porto-paranhos-94d42c93-da44-11ef-8add-060000000054.html;405.900 €;RE/MAX Talent - Maxgroup
Apartamento T1 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '87m²', 'ÁREA BRUTA': '117m²', 'REFERÊNCIA': 'CasaSAPO_KWPT-022028', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '159', 'CLIQUES': '20', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Sala(s): 1'], 'areas': ['Área Útil: 87.00', 'Área Bruta: 117.00'], 'infraestruturas': ['Garagem']};{'lat': '41.16476', 'long': '-8.61242'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-5c4f0cbb-a01f-11f0-b3d3-060000000057.html;290.000 €;KW Alfa Porto
Apartamento para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '131m²', 'ÁREA BRUTA': '175m²', 'REFERÊNCIA': 'CasaSAPO_025111', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 537', 'CLIQUES': '40', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Número de pisos: 1', 'Closet', 'Casa(s) de Banho: 2'], 'zona-envolvente': ['Orientação Solar: Oeste', 'Estacionamento'], 'equipamentos': ['Aquecimento Central', 'Elevador'], 'areas': ['Área Útil: 131.00', 'Área de Terreno: 3900.00', 'Área Bruta: 175.00', 'Área Terraço'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Terraço', 'Estacionamento Exterior', 'Garagem: 1']};{'lat': '41.1652765831', 'long': '-8.6318367063'};https://casa.sapo.pt/comprar-apartamento-porto-ramalde-986dbb78-2237-11ec-a521-060000000056.html;485.000 €;PREDIMED IMOBILÍARIA
Apartamento T2 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '144m²', 'ÁREA BRUTA': '144m²', 'LICENÇA DE HABITAÇÃO': '1111111', 'REFERÊNCIA': 'CasaSAPO_PC_10363_C', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '461', 'CLIQUES': '28', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Lavabo: 2', 'Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador: 2'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 144.67', 'Área Útil: 144.67'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1584985987', 'long': '-8.5897011483'};https://casa.sapo.pt/comprar-apartamento-t2-porto-campanha-1371e3fc-6699-11ee-9046-060000000053.html;400.600 €;PortoCapital - Sociedade de Mediação Imobiliária, Lda
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '53m²', 'ÁREA BRUTA': '53m²', 'REFERÊNCIA': 'CasaSAPO_IMM2-42-25-F', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '275', 'CLIQUES': '7', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Varandas', 'Sala(s): 1'], 'zona-envolvente': ['Condomínio Fechado', 'Espaços Verdes', 'Transportes Públicos', 'Farmácia', 'Hipermercado'], 'equipamentos': ['Porta Blindada', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos', 'Isolamento Térmico', 'Isolamento Acústico', 'Banheira com Hidromassagem', 'Exaustor', 'Fogão', 'Forno', 'Combinado', 'Máquina de Lavar Louça', 'Elevador', 'Portão Eléctrico'], 'areas': ['Área Útil: 53.80', 'Área Bruta: 53.80', 'Área de Terreno: 34.50'], 'servicos': ['Água', 'Luz', 'Telefone'], 'infraestruturas': ['Garagem', 'Logradouro', 'Terraço']};{'lat': '41.1561779', 'long': '-8.651652'};https://casa.sapo.pt/comprar-apartamento-t1-porto-lordelo-do-ouro-e-massarelos-7c5a64f7-3778-11f0-8add-060000000054.html;329.500 €;IMMOPO Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '84m²', 'ÁREA BRUTA': '96m²', 'REFERÊNCIA': 'CasaSAPO_21187', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '222', 'CLIQUES': '16', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Open Space', 'Sala(s): 1', 'Total quarto(s): 2', 'Varandas'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Comércio Tradicional', 'Distância metro: 100m', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Metro', 'Posto de Combustível', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Ar Condicionado', 'Combinado', 'Elevador: 2', 'Forno', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Roupeiros'], 'extras': ['Piso: 5'], 'areas': ['Área Bruta: 96.45', 'Área de Terreno: 21.08', 'Área Útil: 84.45', 'Área Varanda: 21.08'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.15924', 'long': '-8.58366'};https://casa.sapo.pt/comprar-apartamento-t2-porto-campanha-antas-3dba8629-4097-11f0-8add-060000000054.html;411.645 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T0 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '43m²', 'ÁREA BRUTA': '43m²', 'REFERÊNCIA': 'CasaSAPO_KS000015VN/25 (2)', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '461', 'CLIQUES': '17', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Sala(s): 1', 'Total quarto(s): Não'], 'zona-envolvente': ['Banco', 'Campo', 'Centro da Cidade', 'Farmácia', 'Mercado', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado', 'Elevador: 2', 'Exaustor', 'Fogão', 'Forno', 'Frigorífico', 'Mobilado'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 43.50', 'Área Útil: 43.50']};{'lat': '41.1573725535', 'long': '-8.6416944468'};https://casa.sapo.pt/comprar-apartamento-t0-porto-ramalde-debb67c6-7919-11f0-b3d3-060000000057.html;212.800 €;King Solutions Property Agents
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '48m²', 'ÁREA BRUTA': '76m²', 'REFERÊNCIA': 'CasaSAPO_SAVPRT15976_P4', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '112', 'CLIQUES': '12', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Hall de Entrada: 1', 'Número de pisos: 1', 'Sala(s): 1', 'Suite(s): 1', 'Total quarto(s): 1', 'Kitchenette', 'Open Space', 'Varandas'], 'zona-envolvente': ['Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Hospital', 'Orientação Solar: Nascente/Poente/Sul', 'Universidade', 'Vista para Cidade', 'Vista para Jardim', 'Zona Histórica'], 'seguranca': ['CCTV'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador', 'Exaustor', 'Frigorífico', 'Máquina de Lavar Louça', 'Placa Vitrocerâmica', 'Caixilharia corte térmico', 'Domótica'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 76.90', 'Área Bruta Privativa: 63.40', 'Área de Garagem: 12.60', 'Área Varanda: 1.00', 'Área de Quarto: 16.29', 'Área de Casa de Banho: 6.27', 'Área de Sala: 26.33', 'Área Útil: 48.89'], 'infraestruturas': ['Garagem: 1', 'Ginásio', 'Piscina']};{'lat': '41.14576', 'long': '-8.62146'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-115a019d-8fe7-11f0-86ff-060000000058.html;620.000 €;Savills Portugal
Apartamento T4 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '160m²', 'ÁREA BRUTA': '207m²', 'ANO DE CONSTRUÇÃO': '1999', 'REFERÊNCIA': 'CasaSAPO_ZMPT580082', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '175', 'CLIQUES': '18', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 3', 'Número de pisos: 1'], 'extras': ['Fim da construção: 1999-01-01'], 'areas': ['Área Útil: 160.00', 'Área Bruta: 207.00']};{'lat': '41.161330789', 'long': '-8.653733337'};https://casa.sapo.pt/comprar-apartamento-t4-porto-ramalde-75fdd13e-7f79-11f0-8add-060000000054.html;750.000 €;Zomeit
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '75m²', 'ÁREA BRUTA': '75m²', 'LICENÇA DE HABITAÇÃO': '1111111111111111111111111', 'REFERÊNCIA': 'CasaSAPO_PC_10363_AZ', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '357', 'CLIQUES': '19', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Lavabo: 1', 'Sala(s): 1', 'Total quarto(s): 1'], 'zona-envolvente': ['Auto-Estrada', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador: 2'], 'extras': ['Piso: 8'], 'areas': ['Área Bruta: 75.64', 'Área Útil: 75.64'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1644556781', 'long': '-8.5926059755'};https://casa.sapo.pt/comprar-apartamento-t1-porto-campanha-75d40380-6788-11ee-9046-060000000053.html;304.836 €;PortoCapital - Sociedade de Mediação Imobiliária, Lda
